Order_ID,Order_Date,Customer_ID,Customer_Name,Region,City,Category,Sub_Category,Product_Name,Quantity,Price,Discount,Payment_Mode,Shipping_Cost,Profit
ORD100374,2025-06-24,10530,Nikhil Sharma,North,Lucknow,Sports,Cricket,Cricket Bat,2,1431.55,5.0,Card,269.78,528.71
ORD100375,2025-06-26,10343,Ananya Kumar,South,Bengaluru,Sports,Fitness,Dumbbells,5,4880.3,15.0,Card,324.36,6019.29
ORD100376,2025-09-08,10279,Nikhil Kumar,East,Kolkata,Electronics,Laptop,Laptop,1,59311.78,20.0,UPI,233.97,6535.72
ORD100377,2025-03-31,10259,Ananya Patel,East,Bhubaneswar,Electronics,Accessories,Wireless Earbuds,2,1588.99,15.0,Net Banking,342.24,310.03
ORD100378,2025-03-29,10282,Aditya Verma,West,Surat,Electronics,Audio,Bluetooth Speaker,1,2018.33,15.0,COD,97.45,314.79
ORD100379,2025-06-27,10366,Rahul Verma,North,Lucknow,Home & Kitchen,Home Decor,Table Lamp,3,1557.38,10.0,Card,155.16,758.89
ORD100380,2025-01-26,10620,Rahul Gupta,North,Chandigarh,Clothing,Women Clothing,Kurta,4,2491.92,5.0,UPI,215.99,1296.35
ORD100381,2025-03-09,10255,Sneha Joshi,North,Jaipur,Electronics,Audio,Bluetooth Speaker,3,6813.14,5.0,UPI,190.5,5664.43
ORD100382,2025-11-08,10284,Isha Mehta,North,Delhi,Home & Kitchen,Kitchen,Cookware Set,1,5903.26,0.0,Card,235.01,760.3
ORD100383,2025-02-25,10071,Kavya Malhotra,North,Chandigarh,Electronics,Smartphone,Mobile Phone,2,42938.95,25.0,UPI,128.95,19149.79
ORD100384,2025-12-17,10004,Nikhil Mehta,South,Chennai,Electronics,Wearables,Smart Watch,2,9317.92,25.0,UPI,366.77,3365.36
ORD100385,2025-04-15,10226,Nikhil Verma,West,Pune,Home & Kitchen,Kitchen Appliances,Mixer Grinder,2,4701.52,0.0,UPI,152.51,1160.9
ORD100386,2025-09-08,10368,Rohan Sharma,North,Chandigarh,Clothing,Men Clothing,Jeans,1,2166.61,20.0,UPI,281.08,78.0
ORD100387,2025-08-03,10199,Rahul Kumar,South,Bengaluru,Electronics,Wearables,Smart Watch,1,9071.34,10.0,UPI,184.67,839.54
ORD100388,2025-03-21,10380,Pooja Shah,South,Chennai,Beauty,Skincare,Face Wash,2,630.42,5.0,Net Banking,153.88,153.21
ORD100389,2025-05-04,10503,Aarav Patel,West,Mumbai,Electronics,Smartphone,Mobile Phone,1,32842.37,5.0,COD,115.68,5036.08
ORD100390,2025-02-06,10145,Arjun Gupta,East,Patna,Beauty,Haircare,Hair Dryer,3,1762.26,0.0,UPI,155.1,781.65
ORD100391,2025-02-03,10580,Kavya Singh,East,Patna,Electronics,Audio,Bluetooth Speaker,3,1844.28,5.0,UPI,52.04,1330.02
ORD100392,2025-07-12,10405,Simran Malhotra,South,Hyderabad,Sports,Team Sports,Football,3,866.37,0.0,UPI,39.18,425.11
ORD100393,2025-05-27,10575,Nikhil Sharma,North,Jaipur,Clothing,Women Clothing,Kurta,3,718.92,15.0,COD,211.79,229.58
ORD100394,2025-08-07,10071,Kavya Malhotra,East,Bhubaneswar,Clothing,Men Clothing,T-Shirt,2,1419.6,25.0,Card,220.19,434.68
ORD100395,2025-01-19,10605,Rahul Shah,West,Surat,Clothing,Men Clothing,T-Shirt,1,1498.67,0.0,Card,64.68,444.6
ORD100396,2025-06-21,10436,Aditi Shah,South,Chennai,Electronics,Wearables,Smart Watch,1,5380.59,25.0,Net Banking,170.65,763.87
ORD100397,2025-04-28,10211,Nikhil Malhotra,West,Mumbai,Home & Kitchen,Home Furnishing,Bedsheet,1,2425.42,10.0,UPI,138.21,435.92
ORD100398,2025-09-03,10373,Aditi Joshi,West,Mumbai,Electronics,Laptop,Laptop,2,68999.56,5.0,UPI,440.53,20291.17
ORD100399,2025-06-01,10307,Aarav Patel,East,Ranchi,Electronics,Wearables,Smart Watch,2,7394.09,25.0,Card,185.81,1802.17
ORD100400,2025-09-28,10265,Neha Malhotra,North,Delhi,Sports,Footwear,Running Shoes,1,3210.54,10.0,COD,171.95,396.04
ORD100401,2025-04-13,10096,Vikram Kumar,North,Delhi,Clothing,Women Clothing,Kurta,2,1501.93,25.0,Card,392.64,381.78
ORD100402,2025-02-07,10402,Sneha Gupta,East,Ranchi,Clothing,Men Clothing,Jeans,1,2162.43,10.0,UPI,281.83,179.24
ORD100403,2025-07-23,10409,Aarav Patel,East,Bhubaneswar,Sports,Footwear,Running Shoes,1,2526.7,5.0,UPI,126.73,719.0
ORD100404,2025-05-20,10351,Vikram Patel,West,Mumbai,Clothing,Men Clothing,T-Shirt,4,1182.28,0.0,COD,245.91,592.87
ORD100405,2025-11-14,10327,Neha Gupta,East,Ranchi,Sports,Footwear,Running Shoes,1,5369.78,5.0,Card,33.26,1252.55
ORD100406,2025-11-22,10078,Aarav Gupta,West,Ahmedabad,Electronics,Wearables,Smart Watch,3,6873.13,0.0,UPI,430.39,7015.41
ORD100407,2025-11-18,10376,Kavya Sharma,North,Lucknow,Electronics,Audio,Bluetooth Speaker,1,3596.31,0.0,UPI,202.68,505.62
ORD100408,2025-09-16,10152,Simran Patel,North,Jaipur,Electronics,Wearables,Smart Watch,2,5381.19,10.0,UPI,142.47,2449.73
ORD100409,2025-09-30,10262,Rahul Gupta,North,Chandigarh,Beauty,Fragrance,Perfume,1,1543.69,10.0,Net Banking,356.64,89.72
ORD100410,2025-11-19,10439,Isha Sharma,North,Jaipur,Beauty,Fragrance,Perfume,1,2228.24,10.0,Card,444.69,199.97
ORD100411,2025-02-26,10353,Vikram Malhotra,East,Ranchi,Home & Kitchen,Kitchen Appliances,Air Fryer,3,7193.75,5.0,Card,170.19,4532.57
ORD100412,2025-03-08,10162,Aarav Joshi,West,Surat,Home & Kitchen,Kitchen,Cookware Set,1,2778.01,10.0,UPI,106.34,516.03
ORD100413,2025-05-25,10551,Vivaan Gupta,South,Chennai,Clothing,Men Clothing,Jacket,2,2072.44,5.0,Card,156.76,418.4
ORD100414,2025-06-14,10584,Neha Singh,East,Patna,Home & Kitchen,Home Decor,Table Lamp,3,1178.0,15.0,UPI,375.97,698.92
ORD100415,2025-06-19,10591,Rohan Shah,West,Ahmedabad,Electronics,Laptop,Laptop,2,89957.23,,UPI,275.71,45238.86
ORD100416,2025-04-02,10375,Pooja Shah,East,Kolkata,Clothing,Women Clothing,Kurta,3,2190.73,10.0,UPI,77.21,2094.65
ORD100417,2025-08-14,10550,Aarav Shah,South,Chennai,Sports,Team Sports,Football,5,1090.1,10.0,Card,421.59,347.91
ORD100418,2025-01-29,10064,Rahul Mehta,North,Jaipur,Sports,Team Sports,Football,4,532.04,10.0,COD,381.28,-138.71
ORD100419,2025-07-12,10123,Aarav Shah,West,Ahmedabad,Electronics,Laptop,Laptop,2,69263.6,5.0,COD,345.75,29530.92
ORD100420,2025-03-10,10509,Isha Malhotra,North,Chandigarh,Beauty,Skincare,Face Cream,3,856.35,15.0,Net Banking,145.57,458.29
ORD100421,2025-08-06,10387,Meera Verma,West,Ahmedabad,Sports,Fitness,Yoga Mat,2,1360.9,10.0,UPI,162.58,688.5
ORD100422,2025-12-17,10047,Aarav Patel,East,Kolkata,Electronics,Accessories,Wireless Earbuds,5,4935.65,10.0,COD,339.47,5207.13
ORD100423,2025-09-21,10456,Priya Mehta,East,Bhubaneswar,Beauty,Fragrance,Perfume,2,2949.31,5.0,UPI,295.04,1797.96
ORD100424,2025-04-03,10249,Sneha Joshi,West,Surat,Beauty,Haircare,Shampoo,2,382.22,15.0,Card,108.37,106.74
ORD100425,2025-12-02,10093,Rohan Mehta,North,Chandigarh,Sports,Fitness,Yoga Mat,2,642.34,0.0,Net Banking,257.37,135.93
ORD100426,2025-11-24,10220,Aarav Gupta,West,Mumbai,Electronics,Accessories,Wireless Earbuds,3,3765.88,0.0,UPI,82.97,3828.69
ORD100427,2025-06-02,10426,Simran Sharma,East,Kolkata,Home & Kitchen,Kitchen Appliances,Air Fryer,1,8783.53,10.0,Card,358.21,1200.28
ORD100428,2025-01-24,10103,Nikhil Malhotra,West,Surat,Home & Kitchen,Kitchen,Cookware Set,1,4489.88,5.0,Net Banking,44.04,933.82
ORD100429,2025-01-24,10449,Priya Joshi,North,Chandigarh,Beauty,Skincare,Face Cream,1,1210.77,,Net Banking,91.58,139.5
ORD100430,2025-03-09,10115,Simran Sharma,North,Lucknow,Home & Kitchen,Kitchen Appliances,Air Fryer,2,6135.57,25.0,UPI,153.82,2495.07
ORD100431,2025-02-18,10007,Aditya Kumar,East,Patna,Clothing,Men Clothing,Jacket,4,1862.16,10.0,Net Banking,100.87,758.79
ORD100432,2025-07-07,10001,Ananya Singh,South,,Electronics,Audio,Bluetooth Speaker,1,3683.16,0.0,UPI,73.96,920.62
ORD100433,2025-12-23,10109,Priya Sharma,West,Surat,Clothing,Women Clothing,Kurta,1,1000.33,20.0,COD,178.71,-11.07
ORD100434,2025-02-16,10615,Aarav Joshi,East,Kolkata,Electronics,Wearables,Smart Watch,1,2870.56,5.0,COD,269.19,176.89
ORD100435,2025-12-25,10099,Kavya Sharma,West,Mumbai,Electronics,Accessories,Wireless Earbuds,1,4570.76,5.0,UPI,389.98,337.57
ORD100436,2025-12-03,10389,Nikhil Joshi,South,Bengaluru,Clothing,Men Clothing,Jacket,1,3072.46,20.0,Net Banking,130.52,404.65
ORD100437,2025-04-24,10029,Priya Singh,East,Bhubaneswar,Electronics,Smartphone,Mobile Phone,3,24943.11,10.0,UPI,187.63,14429.51
ORD100438,2025-04-24,10270,Karan Malhotra,North,Lucknow,Sports,Team Sports,Football,2,639.69,0.0,Net Banking,143.24,70.27
ORD100439,2025-02-21,10092,Sneha Malhotra,West,Pune,Electronics,Smartphone,Mobile Phone,4,31577.64,15.0,UPI,440.52,13438.22
ORD100440,2025-01-29,10204,Sanya Patel,North,Chandigarh,Clothing,Men Clothing,Jeans,3,1756.63,0.0,UPI,442.18,697.6
ORD100441,2025-05-10,10311,Pooja Joshi,South,Bengaluru,Sports,Team Sports,Football,1,573.61,0.0,Card,420.08,-276.19
ORD100442,2025-06-11,10383,Vivaan Malhotra,West,Pune,Electronics,Laptop,Laptop,2,48181.35,5.0,Card,448.41,23043.87
ORD100443,2025-01-11,10484,Arjun Singh,West,Mumbai,Clothing,Men Clothing,Jacket,2,2960.84,0.0,UPI,37.0,868.31
ORD100444,2025-09-21,10542,Nikhil Verma,North,Chandigarh,Clothing,Footwear,Sneakers,4,5828.15,0.0,COD,309.02,6468.46
ORD100445,2025-07-09,10027,Meera Sharma,North,Jaipur,Electronics,Laptop,Laptop,2,53983.3,15.0,COD,91.12,13832.98
ORD100446,2025-03-13,10524,Isha Sharma,South,Kochi,Beauty,Haircare,Shampoo,1,865.23,15.0,Card,138.49,-24.81
ORD100447,2025-10-13,10117,Sanya Patel,East,Patna,Electronics,Laptop,Laptop,4,76593.72,10.0,Card,84.88,83833.08
ORD100448,2025-03-13,10425,Arjun Gupta,West,Pune,Clothing,Men Clothing,Jeans,2,1163.36,0.0,UPI,379.32,224.62
ORD100449,2025-04-14,10455,Karan Shah,East,Ranchi,Home & Kitchen,Home Furnishing,Bedsheet,1,1783.61,5.0,COD,122.6,448.78
ORD100450,2025-10-18,10034,Neha Singh,South,Bengaluru,Sports,Cricket,Cricket Bat,2,1688.44,25.0,Card,149.87,426.79
ORD100451,2025-11-19,10133,Arjun Sharma,North,Jaipur,Clothing,Men Clothing,Jacket,1,4011.46,15.0,Card,288.09,216.41
ORD100452,2025-12-22,10406,Vivaan Shah,North,Chandigarh,Electronics,Accessories,Wireless Earbuds,5,4242.04,15.0,Card,47.46,5834.08
ORD100453,2025-11-18,10215,Sanya Mehta,West,Surat,Beauty,Fragrance,Perfume,2,3441.41,0.0,UPI,361.83,1150.77
ORD100454,2025-10-21,10393,Sneha Joshi,North,Jaipur,Home & Kitchen,Kitchen Appliances,Air Fryer,3,8771.08,5.0,Net Banking,200.71,4281.92
ORD100455,2025-09-01,10506,Nikhil Shah,East,Kolkata,Home & Kitchen,Home Furnishing,Bedsheet,1,2146.05,0.0,Card,436.65,296.35
ORD100456,2025-04-04,10423,Nikhil Patel,West,Mumbai,Electronics,Smartphone,Mobile Phone,1,44537.22,10.0,Card,138.27,7784.05
ORD100457,2025-06-29,10058,Aarav Patel,North,Chandigarh,Home & Kitchen,Home Decor,Table Lamp,2,1527.21,10.0,UPI,317.46,367.48
ORD100458,2025-11-03,10513,Kavya Kumar,West,Pune,Clothing,Women Clothing,Kurta,3,1083.46,10.0,UPI,300.09,231.57
ORD100459,2025-03-10,10468,Priya Malhotra,East,Patna,Electronics,Accessories,Wireless Earbuds,2,4063.21,0.0,Card,259.42,2639.57
ORD100460,2025-09-11,10256,Simran Patel,South,Bengaluru,Electronics,Smartphone,Mobile Phone,1,41618.68,0.0,COD,72.49,8999.72
ORD100461,2025-08-02,10325,Rahul Patel,South,Chennai,Home & Kitchen,Kitchen Appliances,Mixer Grinder,1,5934.18,15.0,Card,205.51,1652.86
ORD100462,2025-05-31,10541,Neha Malhotra,South,Hyderabad,Electronics,Laptop,Laptop,3,71159.45,0.0,UPI,229.31,60828.35
ORD100463,2025-03-18,10359,Sanya Kumar,South,Bengaluru,Clothing,Women Clothing,Kurta,3,1309.5,0.0,Card,276.92,261.36
ORD100464,2025-04-11,10632,Sneha Malhotra,West,Ahmedabad,Electronics,Accessories,Wireless Earbuds,2,3318.28,25.0,COD,74.63,809.4
ORD100465,2025-01-12,10016,Simran Joshi,North,Chandigarh,Clothing,Women Clothing,Kurta,1,1910.25,5.0,UPI,107.46,347.4
ORD100466,2025-11-13,10437,Vivaan Singh,South,Bengaluru,Electronics,Wearables,Smart Watch,1,7148.15,5.0,COD,427.03,534.27
ORD100467,2025-07-18,10182,Rohan Singh,East,Kolkata,Beauty,Haircare,Shampoo,1,950.42,5.0,Net Banking,83.19,218.0
ORD100468,2025-12-13,10502,Kavya Mehta,East,Ranchi,Electronics,Audio,Bluetooth Speaker,1,7524.37,10.0,UPI,325.01,1088.19
ORD100469,2025-12-14,10053,Rahul Gupta,West,Surat,Home & Kitchen,Home Furnishing,Bedsheet,1,2498.98,15.0,COD,244.08,397.37
ORD100470,2025-01-29,10463,Priya Shah,North,Jaipur,Home & Kitchen,Home Decor,Table Lamp,2,839.47,0.0,UPI,202.41,28.23
ORD100471,2025-07-13,10504,Meera Singh,East,Bhubaneswar,Home & Kitchen,Kitchen,Cookware Set,1,5478.92,15.0,UPI,245.15,934.41
ORD100472,2025-11-19,10460,Vikram Sharma,East,Patna,Electronics,Wearables,Smart Watch,1,3097.62,0.0,UPI,342.21,252.33
ORD100473,2025-11-02,10480,Pooja Shah,North,Chandigarh,Clothing,Men Clothing,Jacket,3,4610.61,0.0,Card,115.98,3102.76
ORD100474,2025-12-03,10512,Simran Joshi,East,Bhubaneswar,Electronics,Accessories,Wireless Earbuds,3,3145.37,10.0,Card,101.74,2688.9
ORD100475,2025-06-07,10428,Sneha Sharma,South,Hyderabad,Clothing,Men Clothing,Jacket,3,4258.12,5.0,UPI,91.16,2319.8
ORD100476,2025-09-03,10214,Sanya Shah,East,Bhubaneswar,Sports,Team Sports,Football,1,1696.82,0.0,Net Banking,286.59,357.64
ORD100477,2025-04-03,10116,Vivaan Sharma,West,Ahmedabad,Home & Kitchen,Home Furnishing,Bedsheet,4,1519.01,5.0,COD,316.35,543.28
ORD100478,2025-12-20,10305,Isha Singh,West,Surat,Clothing,Footwear,Sneakers,1,3339.51,5.0,UPI,365.35,256.85
ORD100479,2025-05-12,10486,Simran Malhotra,North,Chandigarh,Clothing,Footwear,Sneakers,1,3290.71,10.0,Card,31.66,707.85
ORD100480,2025-09-20,10471,Arjun Kumar,South,Chennai,Beauty,Skincare,Face Cream,2,558.62,0.0,COD,240.12,63.84
ORD100481,2025-04-18,10590,Neha Kumar,North,Delhi,Beauty,Skincare,Face Cream,2,1370.25,5.0,UPI,78.55,647.7
ORD100482,2025-12-05,10394,Vikram Singh,North,Lucknow,Home & Kitchen,Kitchen Appliances,Mixer Grinder,3,3204.76,25.0,COD,240.37,659.75
ORD100483,2025-09-15,10222,Sneha Gupta,North,Lucknow,Sports,Team Sports,Football,4,585.31,10.0,Card,304.15,356.49
ORD100484,2025-06-04,10480,Pooja Shah,South,Hyderabad,Beauty,Haircare,Hair Dryer,1,1959.87,5.0,UPI,73.05,375.25
ORD100485,2025-11-06,10199,Rahul Kumar,North,Delhi,Electronics,Accessories,Wireless Earbuds,3,4548.75,5.0,UPI,334.31,3542.0
ORD100486,2025-10-29,10561,Vivaan Sharma,West,Surat,Electronics,Accessories,Wireless Earbuds,1,2883.88,5.0,UPI,250.9,214.06
ORD100487,2025-10-16,10009,Sneha Kumar,South,Hyderabad,Clothing,Footwear,Sneakers,4,4838.85,10.0,Card,42.31,3777.75
ORD100488,2025-08-21,10369,Rahul Joshi,East,Kolkata,Electronics,Laptop,Laptop,1,66000.74,0.0,UPI,331.22,15515.25
ORD100489,2025-04-28,10056,Aditya Patel,East,Bhubaneswar,Electronics,Smartphone,Mobile Phone,2,25729.56,0.0,Card,303.41,8219.54
ORD100490,2025-08-13,10440,Isha Shah,South,Kochi,Beauty,Haircare,Hair Dryer,1,3498.34,0.0,UPI,92.5,531.16
ORD100491,2025-11-29,10354,Vikram Singh,South,Chennai,Home & Kitchen,Kitchen Appliances,Mixer Grinder,2,2792.05,5.0,UPI,227.32,1160.33
ORD100492,2025-06-19,10276,Ananya Joshi,East,Patna,Home & Kitchen,Kitchen Appliances,Mixer Grinder,2,4022.66,20.0,Net Banking,117.93,2261.88
ORD100493,2025-11-06,10363,Aditya Gupta,West,Ahmedabad,Sports,Cricket,Cricket Bat,2,4274.3,0.0,UPI,223.04,1628.49
ORD100494,2025-02-21,10598,Arjun Gupta,East,Kolkata,Electronics,Laptop,Laptop,3,76203.04,25.0,UPI,239.24,50224.3
ORD100495,2025-04-24,10254,Rahul Gupta,South,Chennai,Clothing,Women Clothing,Kurta,3,807.57,20.0,UPI,162.13,316.32
ORD100496,2025-03-20,10332,Aarav Sharma,West,Pune,Electronics,Wearables,Smart Watch,1,6535.54,5.0,Net Banking,350.01,1193.92
ORD100497,2025-07-01,10230,Neha Malhotra,West,Ahmedabad,Electronics,Laptop,Laptop,1,77855.86,5.0,COD,237.02,24390.66
ORD100498,2025-04-02,10501,Isha Kumar,West,Pune,Sports,Footwear,Running Shoes,2,4596.6,5.0,Net Banking,397.15,1314.06
ORD100499,2025-02-08,10334,Priya Mehta,West,Surat,Home & Kitchen,Home Furnishing,Bedsheet,1,2498.99,10.0,Card,151.03,350.47
ORD100500,2025-07-31,10643,Karan Malhotra,North,Chandigarh,Clothing,Men Clothing,T-Shirt,1,691.75,10.0,Net Banking,142.58,-37.35
ORD100501,2025-08-16,10177,Pooja Kumar,North,Lucknow,Clothing,Women Clothing,Kurta,3,1095.43,5.0,COD,259.77,399.01
ORD100502,2025-02-09,10213,Rahul Singh,West,Mumbai,Electronics,Wearables,Smart Watch,2,7083.68,10.0,UPI,111.83,3104.57
ORD100503,2025-08-25,10396,Aditya Joshi,West,Surat,Beauty,Skincare,Face Wash,1,446.49,0.0,Net Banking,84.87,41.63
ORD100504,2025-11-23,10094,Arjun Mehta,North,Jaipur,Clothing,Footwear,Sneakers,1,3792.7,0.0,UPI,369.2,311.27
ORD100505,2025-03-21,10344,Vivaan Kumar,West,Ahmedabad,Clothing,Footwear,Sneakers,3,1927.92,0.0,COD,294.83,779.32
ORD100506,2025-07-13,10029,Priya Singh,North,Delhi,Electronics,Wearables,Smart Watch,4,8923.49,20.0,COD,338.89,9917.99
ORD100507,2025-01-26,10573,Meera Mehta,South,Bengaluru,Home & Kitchen,Home Furnishing,Bedsheet,1,1075.68,10.0,COD,223.18,-8.08
ORD100508,2025-10-13,10604,Pooja Shah,North,Delhi,Home & Kitchen,Home Decor,Table Lamp,2,855.01,10.0,Card,90.66,317.28
ORD100509,2025-07-14,10052,Aarav Mehta,South,Bengaluru,Clothing,Men Clothing,T-Shirt,3,1184.32,5.0,UPI,347.07,97.3
ORD100510,2025-12-08,10503,Aarav Patel,South,Chennai,Home & Kitchen,Kitchen Appliances,Air Fryer,1,5815.26,10.0,Card,192.31,1224.65
ORD100511,2025-02-15,10149,Isha Patel,East,Ranchi,Clothing,Men Clothing,Jacket,2,4720.13,5.0,UPI,268.95,1083.06
ORD100512,2025-04-23,10558,Ananya Sharma,West,Ahmedabad,Beauty,Haircare,Shampoo,2,344.23,0.0,COD,220.66,-13.04
ORD100513,2025-07-10,10560,Arjun Verma,South,Hyderabad,Clothing,Women Clothing,Kurta,1,1153.6,20.0,Card,254.06,-46.47
ORD100514,2025-11-26,10202,Meera Singh,South,Hyderabad,Clothing,Men Clothing,Jeans,1,2073.72,20.0,UPI,395.21,-94.38
ORD100515,2025-12-27,10022,Isha Malhotra,South,Chennai,Home & Kitchen,Kitchen Appliances,Air Fryer,1,5913.26,10.0,COD,77.56,1382.48
ORD100516,2025-06-19,10268,Meera Shah,East,Bhubaneswar,Beauty,Skincare,Face Cream,3,825.73,15.0,Card,420.51,-139.29
ORD100517,2025-08-18,10386,Aditya Mehta,North,Delhi,Sports,Fitness,Dumbbells,1,3407.93,10.0,UPI,238.96,716.76
ORD100518,2025-03-23,10071,Kavya Malhotra,West,Pune,Home & Kitchen,Kitchen Appliances,Air Fryer,1,4659.15,0.0,Card,135.5,1246.65
ORD100519,2025-08-01,10467,Ananya Gupta,North,Jaipur,Home & Kitchen,Kitchen Appliances,Mixer Grinder,3,6520.79,15.0,UPI,342.67,5318.92
ORD100520,2025-07-22,10453,Arjun Joshi,North,Delhi,Home & Kitchen,Kitchen,Cookware Set,1,2353.18,15.0,Card,136.34,334.95
ORD100521,2025-10-26,10163,Kavya Kumar,East,Bhubaneswar,Beauty,Fragrance,Perfume,2,2494.63,5.0,UPI,316.32,1228.73
ORD100522,2025-10-15,10416,Arjun Shah,West,Pune,Electronics,Laptop,Laptop,2,77381.07,5.0,Card,190.64,44037.71
ORD100523,2025-10-17,10534,Pooja Verma,North,,Clothing,Men Clothing,T-Shirt,3,1278.33,5.0,UPI,125.48,937.61
ORD100524,2025-06-16,10299,Sanya Shah,East,Ranchi,Home & Kitchen,Kitchen,Cookware Set,1,2175.23,5.0,UPI,152.3,218.03
ORD100525,2025-07-11,10337,Sneha Sharma,North,Jaipur,Home & Kitchen,Home Decor,Table Lamp,1,1307.25,0.0,Net Banking,369.05,-28.52
ORD100526,2025-05-12,10037,Priya Patel,North,Delhi,Clothing,Men Clothing,Jacket,2,2122.58,20.0,Card,90.0,525.7
ORD100527,2025-11-17,10394,Vikram Singh,West,Ahmedabad,Beauty,Haircare,Hair Dryer,4,2084.72,15.0,Net Banking,334.47,2148.56
ORD100528,2025-04-15,10281,Nikhil Mehta,East,Patna,Electronics,Wearables,Smart Watch,1,11194.09,5.0,UPI,281.24,2095.81
ORD100529,2025-01-14,10442,Aditya Sharma,North,Chandigarh,Beauty,Haircare,Hair Dryer,2,2526.83,5.0,UPI,244.76,572.66
ORD100530,2025-01-29,10101,Sanya Gupta,North,Lucknow,Clothing,Men Clothing,Jeans,1,2176.29,0.0,Card,261.98,226.14
ORD100531,2025-04-20,10546,Aditya Shah,South,Kochi,Beauty,Skincare,Face Wash,3,530.33,15.0,UPI,197.36,205.1
ORD100532,2025-05-25,10619,Aditya Verma,East,Kolkata,Electronics,Audio,Bluetooth Speaker,2,2154.01,0.0,UPI,225.03,926.74
ORD100533,2025-07-16,10315,Aarav Verma,West,Ahmedabad,Sports,Fitness,Dumbbells,1,1218.05,10.0,COD,243.65,157.33
ORD100534,2025-10-17,10215,Sanya Mehta,East,Bhubaneswar,Beauty,Skincare,Face Wash,5,779.46,0.0,COD,112.84,1151.76
ORD100535,2025-02-22,10527,Ananya Sharma,East,Kolkata,Electronics,Laptop,Laptop,1,87082.14,5.0,Card,74.56,16941.26
ORD100536,2025-11-26,10178,Kavya Patel,South,Kochi,Sports,Fitness,Yoga Mat,3,1168.79,5.0,COD,160.14,666.12
ORD100537,2025-06-28,10275,Simran Sharma,South,Kochi,Electronics,Smartphone,Mobile Phone,1,26829.18,10.0,UPI,412.03,4783.97
ORD100538,2025-06-18,10426,Simran Sharma,North,Chandigarh,Beauty,Haircare,Shampoo,1,943.62,5.0,UPI,93.96,185.16
ORD100539,2025-11-11,10456,Priya Mehta,South,Hyderabad,Home & Kitchen,Kitchen Appliances,Air Fryer,2,4753.46,0.0,COD,141.55,1574.63
ORD100540,2025-02-07,10270,Karan Malhotra,North,Jaipur,Home & Kitchen,Kitchen Appliances,Air Fryer,1,8972.89,5.0,Card,244.49,1937.44
ORD100541,2025-06-19,10104,Aditya Gupta,West,Pune,Clothing,Men Clothing,Jeans,3,2058.78,5.0,Card,390.71,879.57
ORD100542,2025-05-22,10228,Vikram Malhotra,West,Surat,Electronics,Smartphone,Mobile Phone,3,31042.79,5.0,Net Banking,114.24,28551.26
ORD100543,2025-04-04,10047,Aarav Patel,South,Hyderabad,Beauty,Skincare,Face Cream,4,358.16,0.0,Card,288.53,241.14
ORD100544,2025-04-16,10614,Priya Sharma,South,Kochi,Electronics,Laptop,Laptop,1,64220.06,0.0,Net Banking,229.57,18876.71
ORD100545,2025-07-20,10570,Simran Malhotra,West,Pune,Beauty,Haircare,Hair Dryer,3,2682.52,0.0,Card,350.58,2421.88
ORD100546,2025-02-12,10224,Priya Malhotra,North,Jaipur,Sports,Cricket,Cricket Bat,2,1241.16,15.0,UPI,257.12,173.11
ORD100547,2025-01-15,10332,Aarav Sharma,West,Ahmedabad,Clothing,Men Clothing,T-Shirt,3,864.01,10.0,Net Banking,387.18,247.99
ORD100548,2025-03-16,10246,Simran Joshi,North,Chandigarh,Home & Kitchen,Kitchen Appliances,Mixer Grinder,1,4205.53,5.0,UPI,312.36,677.42
ORD100549,2025-05-13,10343,Ananya Kumar,West,Mumbai,Beauty,Haircare,Shampoo,2,723.64,0.0,UPI,427.7,31.69
ORD100550,2025-12-27,10495,Sanya Singh,North,Chandigarh,Electronics,Wearables,Smart Watch,2,9204.71,15.0,UPI,307.77,4043.64
ORD100551,2025-04-21,10271,Vivaan Patel,South,Hyderabad,Clothing,Footwear,Sneakers,1,2813.23,0.0,UPI,368.48,495.98
ORD100552,2025-11-03,10013,Vikram Malhotra,North,Jaipur,Electronics,Smartphone,Mobile Phone,4,24160.48,15.0,UPI,390.68,15864.44
ORD100553,2025-06-01,10417,Rohan Verma,South,Hyderabad,Electronics,Wearables,Smart Watch,1,8833.73,5.0,Card,276.44,1939.98
ORD100554,2025-12-06,10575,Nikhil Sharma,West,Pune,Sports,Fitness,Dumbbells,1,3363.26,10.0,UPI,421.76,666.83
ORD100555,2025-10-08,10209,Vivaan Singh,West,Surat,Electronics,Smartphone,Mobile Phone,2,40394.58,5.0,Card,144.57,19770.18
ORD100556,2025-07-05,10346,Karan Gupta,West,Pune,Electronics,Smartphone,Mobile Phone,2,18409.7,5.0,Card,296.19,8902.66
ORD100557,2025-12-21,10074,Simran Joshi,South,Kochi,Clothing,Women Clothing,Kurta,2,724.14,0.0,Net Banking,123.01,123.98
ORD100558,2025-12-03,10346,Karan Gupta,North,Jaipur,Home & Kitchen,Kitchen Appliances,Mixer Grinder,1,3660.15,5.0,Card,155.03,1136.5
ORD100559,2025-03-14,10297,Aditya Mehta,East,Patna,Home & Kitchen,Kitchen Appliances,Air Fryer,4,7980.32,0.0,UPI,278.84,4916.39
ORD100560,2025-11-26,10053,Rahul Gupta,North,Chandigarh,Electronics,Wearables,Smart Watch,1,5471.04,5.0,Card,251.78,413.21
